[9.991000000] APP -> HUB (Handshake Trigger) | Opcode: 0x02 | Waiting for Hub...
[10.757000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f0004320117000000001000000010
[10.758000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f00043b0115000000001000000010
[10.759000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f00043c0114000000001000000010
[10.759000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f00043d013c000000001000000010
[10.787000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f000460013c000100000001000000
[10.788000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f0004610139000100000001000000
[10.788000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f000462013a000100000001000000
[10.817000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f000463013b000100000001000000
[10.819000000] HUB -> APP | Other Notification (Type: 0x04) | Raw: 0f0004640136000100000001000000
[10.844000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030201
[10.845000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030203
[10.846000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030401
[10.846000000] APP -> HUB (Critical Setup Request) | Message Type: 0x03 | Raw: 0500030403
[10.877000000] HUB -> APP | Other Notification (Type: 0x03) | Raw: 060003020400
[10.907000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[10.907000000] HUB -> APP | Other Notification (Type: 0x03) | Raw: 060003040400
[10.908000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030101
[10.908000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030103
[10.908000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x03 | Raw: 0500030301
[10.909000000] APP -> HUB (Critical Setup Request) | Message Type: 0x03 | Raw: 0500030303
[10.967000000] HUB -> APP | Other Notification (Type: 0x03) | Raw: 060003010400
[10.967000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[10.968000000] HUB -> APP | Other Notification (Type: 0x03) | Raw: 060003030400
[10.969000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010405
[10.969000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010305
[10.970000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010905
[10.970000000] APP -> HUB (Critical Setup Request) | Message Type: 0x01 | Raw: 0500010805
[11.057000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 040600000008
[11.057000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[11.058000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 030600000011
[11.058000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010705
[11.059000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0906335f30325f30305f76312e31
[11.059000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010a05
[11.059000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 08064c45474f2053797374656d20412f53
[11.059000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010d05
[11.060000000] APP -> HUB (Critical Setup Request) | Message Type: 0x01 | Raw: 0500010202
[11.117000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 070600
[11.117000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[11.118000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0a060003
[11.118000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010205
[11.118000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0d0690842b71511e
[11.119000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010502
[11.119000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 020600
[11.119000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010505
[11.120000000] APP -> HUB (Critical Setup Request) | Message Type: 0x01 | Raw: 0500010602
[11.177000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 020600
[11.177000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[11.178000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 050600
[11.178000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 050600
[11.179000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 060664
[11.183000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010605
[11.184000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010102
[11.184000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x01 | Raw: 0500010105
[11.184000000] APP -> HUB (Critical Setup Request) | Message Type: 0x41 | Raw: 0a004161000100000001
[11.237000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 060664
[11.237000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[11.238000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0106546563686e696320487562
[11.239000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0106546563686e696320487562
[11.239000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x41 | Raw: 0a004163000100000001
[11.239000000] HUB -> APP | Other Notification (Type: 0x47) | Raw: 0a004761000100000001
[11.240000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5a10
[11.268000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5a10
[11.297000000] HUB -> APP | Other Notification (Type: 0x47) | Raw: 0a004763000100000001
[11.297000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.298000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5a10
[11.357000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5a10
[11.417000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[11.417000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5a10
[11.447000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5a10
[11.447000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.507000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5a10
[11.567000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456163ff79ff5a10
[11.597000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5a10
[11.627000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100feff
[11.657000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5b10
[11.657000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[11.717000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5b10
[11.718000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.747000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff78ff5b10
[11.748000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.807000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5b10
[11.807000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.837000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff77ff5b10
[11.868000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[11.897000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456163ff79ff5b10
[11.898000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[11.987000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff77ff5b10
[11.988000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[11.988000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5b10
[12.017000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.048000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456163ff79ff5c10
[12.077000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[12.107000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5c10
[12.108000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[12.167000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff78ff5c10
[12.168000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.197000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5c10
[12.228000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[12.257000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5b10
[12.258000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100feff
[12.287000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff77ff5c10
[12.288000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.348000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff78ff5c10
[12.407000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200feff
[12.408000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff78ff5c10
[12.408000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100feff
[12.437000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff78ff5c10
[12.438000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.499000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5c10
[12.557000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5c10
[12.558000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[12.587000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5c10
[12.587000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[12.648000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5c10
[12.648000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.708000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff78ff5c10
[12.737000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200feff
[12.738000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5c10
[12.738000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.797000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5c10
[12.798000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.857000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff78ff5d10
[12.888000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5c10
[12.917000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200feff
[12.947000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5c10
[12.947000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[12.948000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0506d0
[13.007000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5c10
[13.008000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.037000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5c10
[13.068000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.097000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5c10
[13.097000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.128000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.136000000] APP -> HUB (Handshake Trigger) | Opcode: 0x08 | Waiting for Hub...
[13.157000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5c10
[13.187000000] APP -> HUB (Handshake Trigger) | Opcode: 0x09 | Waiting for Hub...
[13.188000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5c10
[13.247000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5c10
[13.248000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.277000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5d10
[13.308000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.337000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5d10
[13.397000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.397000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.398000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5c10
[13.427000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5c10
[13.428000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.487000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5d10
[13.487000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.547000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5d10
[13.547000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.577000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5d10
[13.578000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.637000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5d10
[13.638000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[13.672000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x41 | Raw: 0a004132000100000001
[13.673000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x81 | Raw: 0800813211510003
[13.673000000] APP -> HUB (Critical Setup Request) | Message Type: 0x41 | Raw: 0a004132000100000001
[13.697000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5d10
[13.727000000] HUB -> APP | Other Notification (Type: 0x47) | Raw: 0a004732000100000001
[13.727000000] HUB -> APP | Other Notification (Type: 0x82) | Raw: 050082320a
[13.728000000] APP -> HUB (Handshake Trigger) | Opcode: 0x13 | Waiting for Hub...
[13.728000000] HUB -> APP | Other Notification (Type: 0x47) | Raw: 0a004732000100000001
[13.729000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5d10
[13.732000000] APP -> HUB (Fast Motor/LED Command) | Message Type: 0x81 | Raw: 0800813211510003
[13.787000000] HUB -> APP | Other Notification (Type: 0x82) | Raw: 050082320a
[13.787000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5e10
[13.847000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5e10
[13.877000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5d10
[13.937000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5d10
[13.967000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0506cf
[13.968000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[13.997000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5d10
[13.998000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.027000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5d10
[14.028000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.088000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5e10
[14.147000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5e10
[14.148000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[14.177000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5e10
[14.207000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.237000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5e10
[14.267000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200feff
[14.268000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff78ff5e10
[14.297000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.327000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff5e10
[14.328000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.387000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5e10
[14.417000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5e10
[14.477000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[14.477000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.478000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.537000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.568000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.597000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200feff
[14.627000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.628000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[14.688000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.777000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff7aff5f10
[14.778000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.837000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5f10
[14.838000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[14.867000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[14.868000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[14.928000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[14.957000000] HUB -> APP | Hub Status/Button Alert | Raw Data: 0506cc
[14.958000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[14.987000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff5f10
[14.988000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.017000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[15.018000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.077000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff79ff6010
[15.078000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.137000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[15.167000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[15.168000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.227000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[15.228000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.288000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[15.317000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff7aff6010
[15.347000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.377000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff6010
[15.378000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.408000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[15.467000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[15.497000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.527000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[15.528000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.557000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff5f10
[15.587000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.617000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[15.677000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.678000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff6010
[15.678000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.707000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[15.767000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[15.797000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[15.827000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff5f10
[15.828000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.857000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff6010
[15.858000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[15.917000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[16.127000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.128000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff6010
[16.157000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6010
[16.158000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.217000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff79ff6110
[16.248000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.277000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6110
[16.278000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.307000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff79ff6010
[16.308000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.367000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff7aff6110
[16.397000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.427000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff7aff6110
[16.428000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.457000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff79ff6010
[16.458000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.517000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff79ff6110
[16.518000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.547000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456163ff79ff6110
[16.577000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.607000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456166ff78ff6110
[16.608000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.667000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456167ff79ff6110
[16.668000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
[16.697000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456164ff7aff6110
[16.757000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000100ffff
[16.758000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456165ff7aff6110
[16.758000000] HUB -> APP | Other Notification (Type: 0x45) | Raw: 0a00456303000200ffff
